2018,5,Alec Ogletree(NYG - LB),Ben
2018,6,Morgan Burnett(Cle - S),Andy
2018,7,Joe Flacco(Den - QB),Cameron
2018,8,Houston(Hou - DEF),Justin
2018,9,Mark Barron(Pit - LB),AJ
2018,10,Sean Davis(Pit - S),Gavin
2018,Round 18,,
2018,1,Latavius Murray(NO - RB),Gavin
2018,2,Micah Hyde(Buf - S),AJ
2018,3,Jamaal Williams(GB - RB),Justin
2018,4,Tyler Eifert(Cin - TE),Cameron
2018,5,Tony Jefferson(Bal - S),Andy
2018,6,Ha Ha Clinton-Dix(Chi - S),Ben
2018,7,Kiko Alonso(Mia - LB),Tyler
2018,8,Tahir Whitehead(Oak - LB),Cole
2018,9,Benardrick McKinney(Hou - LB),Everett
2018,10,Denver(Den - DEF),Matt
2018,Round 19,,
2018,1,Baltimore(Bal - DEF),Matt
2018,2,Von Miller(Den - LB),Everett
2018,3,George Kittle(SF - TE),Cole
2018,4,Blake Bortles(LAR - QB),Tyler
2018,5,Jarrad Davis(Det - LB),Ben
2018,6,Ryan Tannehill(Ten - QB),Andy
2018,7,Pittsburgh(Pit - DEF),Cameron
2018,8,Matt Bryant(Atl - K),Justin
2018,9,Karl Joseph(Oak - S),AJ
2018,10,Jordy Nelson(Oak - WR),Gavin
2018,Round 20,,
2018,1,Donte Moncrief(Pit - WR),Gavin
2018,2,Eli Manning(NYG - QB),AJ
2018,3,Chris Thompson(Was - RB),Justin
2018,4,Wil Lutz(NO - K),Cameron
2018,5,Green Bay(GB - DEF),Andy
2018,6,O.J. Howard(TB - TE),Ben
2018,7,Brandon Marshall(Oak - LB),Tyler
2018,8,New England(NE - DEF),Cole
2018,9,John Johnson III(LAR - S),Everett
2018,10,Kenny Golladay(Det - WR),Matt
2018,Round 21,,
2018,1,Baker Mayfield(Cle - QB),Matt
2018,2,Tennessee(Ten - DEF),Everett
2018,3,Michael Gallup(Dal - WR),Cole
2018,4,Patrick Chung(NE - S),Tyler
2018,5,New Orleans(NO - DEF),Ben
2018,6,Theo Riddick(Den - RB),Andy
2018,7,Keelan Cole(Jax - WR),Cameron
2018,8,Jake Elliott(Phi - K),Justin
2018,9,Nick Chubb(Cle - RB),AJ
2018,10,Sam Bradford(Ari - QB),Gavin
2018,Round 22,,
2018,1,Mohamed Sanu(Atl - WR),Gavin
2018,2,Chris Boswell(Pit - K),AJ
2018,3,Jordan Reed(Was - TE),Justin
2018,4,Roquan Smith(Chi - LB),Cameron
2018,5,Marlon Mack(Ind - RB),Andy
2018,6,Desmond King II(LAC - CB),Ben
2018,7,Harrison Butker(KC - K),Tyler
2018,8,Robbie Gould(SF - K),Cole
2018,9,Josh Lambo(Jax - K),Everett
2018,10,Matt Prater(Det - K),Matt
2017,Round 1,,
2017,1,David Johnson(Ari - RB),AJ
2017,2,Le'Veon Bell(NYJ - RB),Cole
2017,3,Aaron Rodgers(GB - QB),Ben
2017,4,Antonio Brown(Oak - WR),Cameron
2017,5,Julio Jones(Atl - WR),Justin
2017,6,Drew Brees(NO - QB),Tyler
2017,7,Tom Brady(NE - QB),Everett
2017,8,Russell Wilson(Sea - QB),Andy
2017,9,LeSean McCoy(Buf - RB),Matt
2017,10,Dak Prescott(Dal - QB),Gavin
2017,Round 2,,
2017,1,Rob Gronkowski(NE - TE),Gavin
2017,2,Odell Beckham Jr.(Cle - WR),Matt
2017,3,Matt Ryan(Atl - QB),Andy
2017,4,Tyreek Hill(KC - WR),Everett
2017,5,DeMarco Murray(Ten - RB),Tyler
2017,6,Melvin Gordon III(LAC - RB),Justin
2017,7,Devonta Freeman(Atl - RB),Cameron
2017,8,Jay Ajayi(Phi - RB),Ben
2017,9,A.J. Green(Cin - WR),Cole
2017,10,Jordy Nelson(Oak - WR),AJ
2017,Round 3,,
2017,1,Marcus Mariota(Ten - QB),AJ
2017,2,Mike Evans(TB - WR),Cole
2017,3,Doug Baldwin(Sea - WR),Ben
2017,4,Michael Thomas(NO - WR),Cameron
2017,5,Jordan Howard(Phi - RB),Justin
2017,6,Brandin Cooks(LAR - WR),Tyler
2017,7,Ezekiel Elliott(Dal - RB),Everett
2017,8,Amari Cooper(Dal - WR),Andy
2017,9,Leonard Fournette(Jax - RB),Matt
2017,10,Dez Bryant(NO - WR),Gavin
2017,Round 4,,
2017,1,Demaryius Thomas(NE - WR),Gavin
2017,2,Jameis Winston(TB - QB),Matt
2017,3,Ty Montgomery(NYJ - RB),Andy
2017,4,Cam Newton(Car - QB),Everett
2017,5,T.Y. Hilton(Ind - WR),Tyler
2017,6,Travis Kelce(KC - TE),Justin
2017,7,Greg Olsen(Car - TE),Cameron
2017,8,Golden Tate(NYG - WR),Ben
2017,9,Todd Gurley II(LAR - RB),Cole
2017,10,Christian McCaffrey(Car - RB),AJ
2017,Round 5,,
2017,1,Jimmy Graham(GB - TE),AJ
2017,2,Kirk Cousins(Min - QB),Cole
2017,3,Jordan Reed(Was - TE),Ben
2017,4,Derek Carr(Oak - QB),Cameron
2017,5,Keenan Allen(LAC - WR),Justin
2017,6,Lamar Miller(Hou - RB),Tyler
2017,7,Carlos Hyde(KC - RB),Everett
2017,8,Zach Ertz(Phi - TE),Andy
2017,9,DeAndre Hopkins(Hou - WR),Matt
2017,10,Isaiah Crowell(Oak - RB),Gavin
2017,Round 6,,
2017,1,Matthew Stafford(Det - QB),Gavin
2017,2,Ben Roethlisberger(Pit - QB),Matt
2017,3,Emmanuel Sanders(Den - WR),Andy
2017,4,Dalvin Cook(Min - RB),Everett
2017,5,Kelvin Benjamin(KC - WR),Tyler
2017,6,Philip Rivers(LAC - QB),Justin
2017,7,Andy Dalton(Cin - QB),Cameron
2017,8,Marshawn Lynch(Oak - RB),Ben
2017,9,C.J. Anderson(Det - RB),Cole
2017,10,Terrelle Pryor Sr.(Jax - WR),AJ
2017,Round 7,,
