2008,7,Tyler,Ben,114.23,137.96,23.73,,Cole,Andy,102.57,173.54,70.97,,AJ,Justin,173.23,178.83,5.6,,Cameron,Matt,181.29,169.2,12.09,,Everett,Gavin,117.91,114.36,3.55,,Matt,Cameron,169.2,181.29,12.09,,Justin,AJ,178.83,173.23,5.6,,Ben,Tyler,137.96,114.23,23.73,,Gavin,Everett,114.36,117.91,3.55,,Andy,Cole,173.54,102.57,70.97
2008,8,Tyler,Andy,202.39,117.58,84.81,,Cole,Cameron,151,162.41,11.41,,AJ,Gavin,137.29,127.18,10.11,,Cameron,Cole,162.41,151,11.41,,Everett,Matt,147.97,163.77,15.8,,Matt,Everett,163.77,147.97,15.8,,Justin,Ben,205.81,114.09,91.72,,Ben,Justin,114.09,205.81,91.72,,Gavin,AJ,127.18,137.29,10.11,,Andy,Tyler,117.58,202.39,84.81
2008,9,Tyler,Cole,204.54,148.75,55.79,,Cole,Tyler,148.75,204.54,55.79,,AJ,Matt,184.61,152.47,32.14,,Cameron,Everett,172.52,162.2,10.32,,Everett,Cameron,162.2,172.52,10.32,,Matt,AJ,152.47,184.61,32.14,,Justin,Andy,131.72,171.8,40.08,,Ben,Gavin,162.86,156.9,5.96,,Gavin,Ben,156.9,162.86,5.96,,Andy,Justin,171.8,131.72,40.08
2008,10,Tyler,Justin,168.04,146.83,21.21,,Cole,Everett,180.57,190.78,10.21,,AJ,Cameron,125.07,230.78,105.71,,Cameron,AJ,230.78,125.07,105.71,,Everett,Cole,190.78,180.57,10.21,,Matt,Ben,171.84,161.91,9.93,,Justin,Tyler,146.83,168.04,21.21,,Ben,Matt,161.91,171.84,9.93,,Gavin,Andy,179.77,133.84,45.93,,Andy,Gavin,133.84,179.77,45.93
2008,11,Tyler,Gavin,170.99,160.62,10.37,,Cole,Justin,183.42,236.73,53.31,,AJ,Everett,172.77,175.48,2.71,,Cameron,Ben,186.08,141.19,44.89,,Everett,AJ,175.48,172.77,2.71,,Matt,Andy,124.81,116.14,8.67,,Justin,Cole,236.73,183.42,53.31,,Ben,Cameron,141.19,186.08,44.89,,Gavin,Tyler,160.62,170.99,10.37,,Andy,Matt,116.14,124.81,8.67
2008,12,Tyler,Matt,127.55,154.03,26.48,,Cole,AJ,169.4,217.1,47.7,,AJ,Cole,217.1,169.4,47.7,,Cameron,Andy,166.99,161.36,5.63,,Everett,Ben,167.64,166.15,1.49,,Matt,Tyler,154.03,127.55,26.48,,Justin,Gavin,244.52,242.54,1.98,,Ben,Everett,166.15,167.64,1.49,,Gavin,Justin,242.54,244.52,1.98,,Andy,Cameron,161.36,166.99,5.63
2008,13,Tyler,Cameron,145.15,235.63,90.48,,Cole,Gavin,110.3,135.87,25.57,,AJ,Ben,202.04,126.69,75.35,,Cameron,Tyler,235.63,145.15,90.48,,Everett,Andy,130.29,158.76,28.47,,Matt,Justin,231.68,158.41,73.27,,Justin,Matt,158.41,231.68,73.27,,Ben,AJ,126.69,202.04,75.35,,Gavin,Cole,135.87,110.3,25.57,,Andy,Everett,158.76,130.29,28.47
2009,1,Tyler,Matt,220.92,140.2,80.72,,Cole,Justin,195.91,201.49,5.58,,AJ,Andy,212.3,182.29,30.01,,Cameron,Gavin,206.69,157.08,49.61,,Everett,Ben,191.47,160.66,30.81,,Matt,Tyler,140.2,220.92,80.72,,Justin,Cole,201.49,195.91,5.58,,Ben,Everett,160.66,191.47,30.81,,Gavin,Cameron,157.08,206.69,49.61,,Andy,AJ,182.29,212.3,30.01
2009,2,Tyler,Cameron,168.24,183.77,15.53,,Cole,Matt,125.35,188.66,63.31,,AJ,Justin,235.66,174.38,61.28,,Cameron,Tyler,183.77,168.24,15.53,,Everett,Andy,194.98,176.45,18.53,,Matt,Cole,188.66,125.35,63.31,,Justin,AJ,174.38,235.66,61.28,,Ben,Gavin,205.1,148.24,56.86,,Gavin,Ben,148.24,205.1,56.86,,Andy,Everett,176.45,194.98,18.53
2009,3,Tyler,Cole,221.92,207.98,13.94,,Cole,Tyler,207.98,221.92,13.94,,AJ,Matt,185.8,185.57,0.23,,Cameron,Ben,191.84,154.88,36.96,,Everett,Justin,179.44,172.49,6.95,,Matt,AJ,185.57,185.8,0.23,,Justin,Everett,172.49,179.44,6.95,,Ben,Cameron,154.88,191.84,36.96,,Gavin,Andy,181.84,183.11,1.27,,Andy,Gavin,183.11,181.84,1.27
2009,4,Tyler,Ben,174.69,202.52,27.83,,Cole,AJ,182.17,239.22,57.05,,AJ,Cole,239.22,182.17,57.05,,Cameron,Andy,185.77,165.71,20.06,,Everett,Matt,171.24,166.15,5.09,,Matt,Everett,166.15,171.24,5.09,,Justin,Gavin,187.79,140.07,47.72,,Ben,Tyler,202.52,174.69,27.83,,Gavin,Justin,140.07,187.79,47.72,,Andy,Cameron,165.71,185.77,20.06
2009,5,Tyler,AJ,178.15,149.64,28.51,,Cole,Everett,187.26,153.52,33.74,,AJ,Tyler,149.64,178.15,28.51,,Cameron,Justin,217.57,150.36,67.21,,Everett,Cole,153.52,187.26,33.74,,Matt,Gavin,240.98,183.41,57.57,,Justin,Cameron,150.36,217.57,67.21,,Ben,Andy,246.04,112.96,133.08,,Gavin,Matt,183.41,240.98,57.57,,Andy,Ben,112.96,246.04,133.08
2009,6,Tyler,Andy,203.88,206.71,2.83,,Cole,Gavin,212.91,226.75,13.84,,AJ,Everett,139.1,220.55,81.45,,Cameron,Matt,257.01,195.14,61.87,,Everett,AJ,220.55,139.1,81.45,,Matt,Cameron,195.14,257.01,61.87,,Justin,Ben,175.13,170.97,4.16,,Ben,Justin,170.97,175.13,4.16,,Gavin,Cole,226.75,212.91,13.84,,Andy,Tyler,206.71,203.88,2.83
2009,7,Tyler,Everett,199.13,150.86,48.27,,Cole,Cameron,252.29,204.69,47.6,,AJ,Gavin,192.71,184.59,8.12,,Cameron,Cole,204.69,252.29,47.6,,Everett,Tyler,150.86,199.13,48.27,,Matt,Ben,191.79,142.77,49.02,,Justin,Andy,152.9,130.63,22.27,,Ben,Matt,142.77,191.79,49.02,,Gavin,AJ,184.59,192.71,8.12,,Andy,Justin,130.63,152.9,22.27
2009,8,Tyler,Justin,203.03,166.34,36.69,,Cole,Ben,175.71,129.12,46.59,,AJ,Cameron,168.94,199.67,30.73,,Cameron,AJ,199.67,168.94,30.73,,Everett,Gavin,172.62,161.43,11.19,,Matt,Andy,225.21,227.85,2.64,,Justin,Tyler,166.34,203.03,36.69,,Ben,Cole,129.12,175.71,46.59,,Gavin,Everett,161.43,172.62,11.19,,Andy,Matt,227.85,225.21,2.64
2009,9,Tyler,Gavin,173.58,125.08,48.5,,Cole,Andy,150.87,182.54,31.67,,AJ,Ben,180.4,159.22,21.18,,Cameron,Everett,228.9,195.68,33.22,,Everett,Cameron,195.68,228.9,33.22,,Matt,Justin,208.01,231.91,23.9,,Justin,Matt,231.91,208.01,23.9,,Ben,AJ,159.22,180.4,21.18,,Gavin,Tyler,125.08,173.58,48.5,,Andy,Cole,182.54,150.87,31.67
2009,10,Tyler,Matt,191.53,204.79,13.26,,Cole,Justin,166.55,146.55,20,,AJ,Andy,208.34,193.18,15.16,,Cameron,Gavin,182.35,214.01,31.66,,Everett,Ben,158.49,216.04,57.55,,Matt,Tyler,204.79,191.53,13.26,,Justin,Cole,146.55,166.55,20,,Ben,Everett,216.04,158.49,57.55,,Gavin,Cameron,214.01,182.35,31.66,,Andy,AJ,193.18,208.34,15.16
2009,11,Tyler,Cameron,210.6,222.19,11.59,,Cole,Matt,266.38,170.22,96.16,,AJ,Justin,164.07,216.28,52.21,,Cameron,Tyler,222.19,210.6,11.59,,Everett,Andy,151.55,160.55,9,,Matt,Cole,170.22,266.38,96.16,,Justin,AJ,216.28,164.07,52.21,,Ben,Gavin,177.7,137.77,39.93,,Gavin,Ben,137.77,177.7,39.93,,Andy,Everett,160.55,151.55,9
